City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
286,Cairns,AU,2021-05-31 22:16:14,-16.9167,145.7667,71.06,90,65,12.66
287,Oum Hadjer,TD,2021-05-31 22:16:26,13.2954,19.6966,95.9,17,30,9.22
288,Eyl,SO,2021-05-31 22:16:27,7.9803,49.8164,79.72,79,100,21.36
289,Dom Pedrito,BR,2021-05-31 22:16:27,-30.9828,-54.6731,50.58,80,31,5.3
290,Dzilam Gonzalez,MX,2021-05-31 22:14:49,21.2833,-88.9333,86.97,58,2,12.62
291,Dalbandin,PK,2021-05-31 22:16:27,28.8947,64.4101,85.86,8,0,1.61
292,Tucuma,BR,2021-05-31 22:13:32,-0.1833,-50.05,76.51,92,70,4.29
293,Stephenville,US,2021-05-31 22:16:28,32.2207,-98.2023,66.29,94,75,14.97
294,Thinadhoo,MV,2021-05-31 22:16:28,0.5333,72.9333,83.77,70,76,17.63
295,Ancud,CL,2021-05-31 22:14:32,-41.8697,-73.8203,58.23,98,100,15.05
296,Vostok,RU,2021-05-31 22:12:58,46.4856,135.8833,52.93,65,36,1.45
297,Uruguaiana,BR,2021-05-31 22:16:29,-29.7547,-57.0883,58.93,67,0,3.44
298,Provideniya,RU,2021-05-31 22:16:29,64.3833,-173.3,46.51,57,0,11.18
299,Isabela,PH,2021-05-31 22:16:30,6.7085,121.9711,78.85,88,100,2.57
300,Sidi Ali,DZ,2021-05-31 22:16:30,36.0998,0.4206,70.63,64,100,9.86
301,Vilcun,CL,2021-05-31 22:16:30,-38.65,-72.2333,54.34,97,100,10.42
302,Los Llanos De Aridane,ES,2021-05-31 22:15:19,28.6585,-17.9182,64.15,89,0,10.8
303,Mount Pleasant,US,2021-05-31 22:16:31,32.7941,-79.8626,77.22,60,1,1.01
304,Bonthe,SL,2021-05-31 22:16:32,7.5264,-12.505,77.34,89,100,7.61
305,Muros,ES,2021-05-31 22:16:32,42.7762,-9.0603,64.83,89,64,2.08
306,Santa Isabel Do Rio Negro,BR,2021-05-31 22:16:32,-0.4139,-65.0192,80.13,81,75,1.5
307,Coquimbo,CL,2021-05-31 22:16:33,-29.9533,-71.3436,60.53,77,0,6.89
308,Binabalian,PH,2021-05-31 22:16:33,16.4202,119.9279,83.88,79,100,6.24
309,Podor,MR,2021-05-31 22:16:34,16.6527,-14.9587,78.8,55,44,18.14
310,Kuching,MY,2021-05-31 22:16:34,1.55,110.3333,78.22,94,40,1.14
311,Aleksandrov Gay,RU,2021-05-31 22:16:35,50.147,48.5704,63.43,86,74,10.83
312,Sloboda,RU,2021-05-31 22:16:35,51.1421,40.3021,48.2,80,98,9.6
313,Saint-Felicien,CA,2021-05-31 22:16:35,48.6501,-72.4491,59.68,63,75,8.25
314,Palu,ID,2021-05-31 22:12:55,-0.8917,119.8707,75.85,95,100,2.53
315,Camana,PE,2021-05-31 22:16:36,-16.6228,-72.7111,66.24,84,100,7.9
316,Moron,AR,2021-05-31 22:16:36,-34.6534,-58.6198,64.15,57,100,5.01
317,Iquitos,PE,2021-05-31 22:16:37,-3.7481,-73.2472,80.64,78,75,1.14
318,Tasiilaq,GL,2021-05-31 22:14:46,65.6145,-37.6368,39.36,81,83,3.8
319,Seredka,RU,2021-05-31 22:16:37,58.1584,28.1858,51.55,73,100,0.96
320,Kavieng,PG,2021-05-31 22:14:25,-2.5744,150.7967,80.91,79,98,6.46
321,Boa Vista,BR,2021-05-31 22:16:38,2.8197,-60.6733,87.78,55,20,3.44
322,Tongchuan,CN,2021-05-31 22:16:38,35.0806,109.0897,67.95,48,100,2.95
323,Igrim,RU,2021-05-31 22:16:39,63.1906,64.4162,38.21,60,4,6.13
324,Nome,US,2021-05-31 22:14:37,64.5011,-165.4064,63.1,44,1,11.5
325,Saint-Joseph,RE,2021-05-31 22:16:39,-21.3667,55.6167,71.96,66,13,8.21
326,Okhotsk,RU,2021-05-31 22:15:25,59.3833,143.3,37.87,91,100,7.94
327,Khash,IR,2021-05-31 22:16:40,28.2211,61.2158,78.62,10,0,6.53
328,Saint-Michel-Des-Saints,CA,2021-05-31 22:16:40,46.6834,-73.9159,68.94,45,72,3.56
329,Vadakku Valliyur,IN,2021-05-31 22:16:41,8.3833,77.65,78.24,82,99,7.07
330,Alpena,US,2021-05-31 22:16:41,45.0617,-83.4327,73.72,51,20,3.0
331,Vao,NC,2021-05-31 22:14:59,-22.6667,167.4833,71.28,54,96,17.87
332,Messina,IT,2021-05-31 22:14:31,38.1933,15.5497,65.97,82,75,1.01
333,Salinopolis,BR,2021-05-31 22:16:42,-0.6136,-47.3561,78.73,85,48,6.96
334,Sulangan,PH,2021-05-31 22:16:43,11.1373,123.7228,85.26,70,100,11.9
335,Koutiala,ML,2021-05-31 22:16:43,12.3917,-5.4642,88.07,44,100,15.01
336,Sao Joao Da Barra,BR,2021-05-31 22:16:43,-21.6403,-41.0511,74.26,89,36,8.23
337,Assiniboia,CA,2021-05-31 22:16:44,49.6334,-105.9845,75.11,17,100,12.64
338,Bantva,IN,2021-05-31 22:16:44,21.4864,70.0689,82.11,76,19,11.03
339,Edd,ER,2021-05-31 22:16:45,13.9297,41.6925,86.52,63,0,2.62
340,Karratha,AU,2021-05-31 22:15:35,-20.7377,116.8463,65.84,49,32,13.53
341,Russell,US,2021-05-31 22:16:45,32.3502,-85.1999,85.15,40,1,6.44
342,Rio Grande,BR,2021-05-31 22:12:47,-32.035,-52.0986,51.94,68,28,9.35
343,Puerto Escondido,MX,2021-05-31 22:16:46,15.85,-97.0667,86.83,66,75,8.05
344,Olavarria,AR,2021-05-31 22:16:46,-36.8927,-60.3225,53.13,77,100,7.83
345,Chapais,CA,2021-05-31 22:16:47,49.7834,-74.8492,67.78,38,89,8.41
346,Benjamin Aceval,PY,2021-05-31 22:16:47,-24.9667,-57.5667,60.94,25,0,4.36
347,Curumani,CO,2021-05-31 22:16:48,9.1999,-73.5427,89.76,58,88,1.99
348,Rettikhovka,RU,2021-05-31 22:16:48,44.1683,132.7669,53.37,77,88,4.27
349,Abilene,US,2021-05-31 22:16:48,32.4487,-99.7331,64.89,82,90,5.75
350,Hoa Binh,VN,2021-05-31 22:16:49,20.8133,105.3383,84.09,74,99,3.62
351,Hofn,IS,2021-05-31 22:14:42,64.2539,-15.2082,45.79,85,60,3.0
352,San Quintin,MX,2021-05-31 22:16:50,30.4833,-115.95,65.82,63,2,10.47
353,Harper,LR,2021-05-31 22:15:32,4.375,-7.7169,76.55,91,100,5.3
354,Manono,CD,2021-05-31 22:16:50,-7.3,27.4167,69.37,50,36,3.96
355,Turukhansk,RU,2021-05-31 22:14:41,65.8167,87.9833,39.49,95,100,11.3
356,Sahuaripa,MX,2021-05-31 22:16:51,29.05,-109.2333,98.26,9,8,15.93
357,Statesville,US,2021-05-31 22:16:51,35.7826,-80.8873,77.07,51,1,0.0
358,Houma,US,2021-05-31 22:15:28,29.5958,-90.7195,87.01,52,1,9.22
359,Yar-Sale,RU,2021-05-31 22:15:46,66.8333,70.8333,39.34,72,22,12.21
360,Sola,VU,2021-05-31 22:14:58,-13.8833,167.55,79.52,76,99,14.38
361,Pointe Michel,DM,2021-05-31 22:16:52,15.25,-61.3833,85.14,51,20,8.05
362,Puerto Carreno,CO,2021-05-31 22:16:53,6.189,-67.4859,83.64,70,100,2.66
363,Nelson Bay,AU,2021-05-31 22:16:53,-32.7167,152.15,49.68,96,95,1.01
364,Ukiah,US,2021-05-31 22:13:30,39.1502,-123.2078,105.03,17,1,9.22
365,Motygino,RU,2021-05-31 22:16:54,58.1831,94.7592,40.66,79,3,1.83
366,Kanniyakumari,IN,2021-05-31 22:16:54,8.0833,77.5667,80.35,83,99,20.15
367,Muroto,JP,2021-05-31 22:16:54,33.2833,134.15,68.04,71,100,7.81
368,Ugoofaaru,MV,2021-05-31 22:16:55,5.6667,73.0,82.96,70,84,20.38
369,Hvolsvollur,IS,2021-05-31 22:16:55,63.7533,-20.2243,44.82,79,83,10.31
370,Salinas,US,2021-05-31 22:14:35,36.6777,-121.6555,95.41,58,1,17.27
371,Moindou,NC,2021-05-31 22:16:56,-21.6924,165.677,66.15,57,75,11.27
372,Turka,UA,2021-05-31 22:16:56,49.1541,23.0297,43.25,96,21,2.89
373,Atar,MR,2021-05-31 22:15:04,20.5169,-13.0499,89.31,34,99,6.49
374,Eberswalde,DE,2021-05-31 22:16:57,52.8349,13.8195,57.22,63,70,3.18
375,Byron Bay,AU,2021-05-31 22:15:49,-28.65,153.6167,64.06,85,80,6.73
376,Thiruvananthapuram,IN,2021-05-31 22:16:58,8.4833,76.9167,78.78,94,40,9.22
377,Khorixas,NA,2021-05-31 22:16:58,-20.3667,14.9667,60.69,36,50,2.53
378,Killybegs,IE,2021-05-31 22:16:58,54.6333,-8.45,57.67,71,100,15.68
379,Ishigaki,JP,2021-05-31 22:16:59,24.3448,124.1572,80.73,89,75,6.91
380,Araouane,ML,2021-05-31 22:16:59,18.9048,-3.5265,93.65,8,66,1.25
381,Lorengau,PG,2021-05-31 22:14:26,-2.0226,147.2712,81.61,84,99,11.63
382,Antofagasta,CL,2021-05-31 22:16:36,-23.65,-70.4,60.08,82,22,2.53
383,Norcasia,CO,2021-05-31 22:17:00,5.5778,-74.8852,81.86,77,32,1.32
384,Trairi,BR,2021-05-31 22:14:47,-3.2778,-39.2689,79.52,81,9,10.92
385,Makakilo City,US,2021-05-31 22:15:52,21.3469,-158.0858,85.6,60,1,10.36
386,Vila,PT,2021-05-31 22:15:20,42.0304,-8.1588,57.74,87,43,2.86
387,Bukama,CD,2021-05-31 22:13:09,-9.2,25.85,65.7,45,76,2.86
388,Guadalupe Y Calvo,MX,2021-05-31 22:17:01,26.1,-106.9667,76.62,16,97,11.79
389,Tondano,ID,2021-05-31 22:17:02,1.3038,124.9112,68.09,95,100,3.2
390,Ayagoz,KZ,2021-05-31 22:15:00,47.9714,80.4392,58.05,42,30,1.25
391,Necochea,AR,2021-05-31 22:17:03,-38.5473,-58.7368,52.03,75,79,3.44
392,Solnechnyy,RU,2021-05-31 22:17:04,50.7214,136.6319,58.51,55,49,2.57
393,Rivera,UY,2021-05-31 22:17:04,-30.9053,-55.5508,50.52,82,11,6.85
394,Maceio,BR,2021-05-31 22:17:05,-9.6658,-35.7353,74.64,94,75,6.31
395,Gamba,GA,2021-05-31 22:17:05,-2.65,10.0,75.69,92,100,4.05
396,Kaili,ID,2021-05-31 22:17:06,-3.4626,120.2147,66.04,95,95,2.77
397,High Rock,BS,2021-05-31 22:17:06,26.6208,-78.2833,80.62,72,32,15.57
398,Comodoro Rivadavia,AR,2021-05-31 22:17:06,-45.8667,-67.5,44.46,87,0,0.0
399,Lebu,CL,2021-05-31 22:14:48,-37.6167,-73.65,57.22,98,100,10.25
400,Pombas,CV,2021-05-31 22:17:07,17.1503,-25.0201,71.38,80,61,11.88
401,Shache,CN,2021-05-31 22:17:08,38.4167,77.2406,68.77,41,99,6.8
402,Dire,ML,2021-05-31 22:17:08,12.2833,-10.9667,84.83,54,75,8.55
403,Skjervoy,NO,2021-05-31 22:17:10,70.0311,20.9714,45.09,91,100,8.08
404,The Pas,CA,2021-05-31 22:17:11,53.8251,-101.2541,73.42,27,75,9.24
405,Hualmay,PE,2021-05-31 22:17:11,-11.0964,-77.6139,66.88,82,89,8.9
406,Sabha,LY,2021-05-31 22:17:11,27.0377,14.4283,85.35,19,0,11.34
407,Lahij,YE,2021-05-31 22:14:18,13.1667,44.5833,87.96,42,3,1.21
408,Ciudad Bolivar,VE,2021-05-31 22:17:12,8.1222,-63.5497,82.6,72,89,12.82
409,Tecoanapa,MX,2021-05-31 22:17:12,16.5167,-98.75,88.14,59,20,9.35
410,Podyuga,RU,2021-05-31 22:17:13,61.095,40.8647,38.98,69,28,3.06
411,Lingyuan,CN,2021-05-31 22:17:13,41.24,119.4011,59.11,61,97,4.23
412,Zakamensk,RU,2021-05-31 22:17:13,50.3741,103.2863,25.5,94,76,2.21
413,Sohbatpur,PK,2021-05-31 22:17:14,28.5202,68.5434,95.38,29,0,7.05
414,Mangan,IN,2021-05-31 22:17:14,27.5167,88.5333,72.18,89,97,1.77
415,Redcliffe,AU,2021-05-31 22:17:14,-27.2307,153.0973,61.14,67,75,7.23
416,Camocim,BR,2021-05-31 22:16:50,-2.9022,-40.8411,79.05,85,70,11.95
417,Shuyskoye,RU,2021-05-31 22:17:15,59.3736,41.0305,38.37,69,19,2.53
418,Geraldton,AU,2021-05-31 22:14:42,-28.7667,114.6,48.61,93,0,10.58
419,Nouadhibou,MR,2021-05-31 22:17:16,20.931,-17.0347,66.18,88,0,20.71
420,Coihaique,CL,2021-05-31 22:16:34,-45.5752,-72.0662,52.41,87,75,9.22
421,Saint Petersburg,RU,2021-05-31 22:12:31,59.8944,30.2642,50.14,76,0,5.39
422,Kidal,ML,2021-05-31 22:17:17,18.4411,1.4078,94.57,6,0,12.1
423,Labuhan,ID,2021-05-31 22:15:46,-6.8844,112.2051,76.35,90,98,6.89
424,Kirakira,SB,2021-05-31 22:13:10,-10.4544,161.9205,79.56,87,97,10.2
425,Quibdo,CO,2021-05-31 22:17:17,5.6947,-76.6611,77.34,95,97,2.62
426,Kupang,ID,2021-05-31 22:16:38,-10.1667,123.5833,73.98,83,20,2.3
427,Berlevag,NO,2021-05-31 22:17:18,70.8578,29.0864,40.77,93,100,9.51
428,Mitu,CO,2021-05-31 22:13:20,1.1983,-70.1733,76.15,96,71,2.95
429,Grand-Lahou,CI,2021-05-31 22:16:33,5.1367,-5.0242,77.79,88,97,8.21
430,Pochutla,MX,2021-05-31 22:17:19,15.7432,-96.4661,85.05,57,74,7.67
431,Torbay,CA,2021-05-31 22:14:17,47.6666,-52.7314,55.27,75,99,7.0
432,Namatanai,PG,2021-05-31 22:14:47,-3.6667,152.4333,81.19,81,100,2.8
433,Rundu,NA,2021-05-31 22:15:20,-17.9333,19.7667,56.19,27,72,3.69
434,Tateyama,JP,2021-05-31 22:17:20,34.9833,139.8667,68.99,87,66,13.18
435,Aykhal,RU,2021-05-31 22:17:20,66.0,111.5,54.43,49,100,13.09
436,Ndjole,GA,2021-05-31 22:17:21,-0.1783,10.7649,75.99,98,100,3.94
437,Bemidji,US,2021-05-31 22:17:22,47.4736,-94.8803,70.92,39,75,5.75
438,Ilebo,CD,2021-05-31 22:17:22,-4.3167,20.5833,70.54,53,94,1.34
439,Powell River,CA,2021-05-31 22:15:06,49.8496,-124.5361,78.04,68,75,5.75
440,Caravelas,BR,2021-05-31 22:17:23,-17.7125,-39.2481,73.06,83,7,4.68
441,Kurunegala,LK,2021-05-31 22:17:23,7.4863,80.3623,74.21,95,100,4.74
442,Cabedelo,BR,2021-05-31 22:17:24,-6.9811,-34.8339,77.67,82,8,12.15
443,Blagoyevo,RU,2021-05-31 22:17:24,63.3667,47.9167,41.22,77,22,6.06
444,Aktas,KZ,2021-05-31 22:17:25,49.7789,72.9608,64.15,57,61,10.11
445,Mahibadhoo,MV,2021-05-31 22:17:25,3.7833,72.9667,83.35,66,17,16.75
446,Boende,CD,2021-05-31 22:17:22,-0.2167,20.8667,76.44,79,100,1.28
447,Wuwei,CN,2021-05-31 22:17:25,37.9281,102.6414,58.35,43,43,7.83
448,Vila Velha,BR,2021-05-31 22:17:26,-20.3297,-40.2925,76.95,83,0,11.5
449,Shimoda,JP,2021-05-31 22:17:27,34.6667,138.95,68.11,79,42,15.35
450,Kilifi,KE,2021-05-31 22:17:27,-3.6305,39.8499,75.07,85,61,11.1
451,Desbiens,CA,2021-05-31 22:17:27,48.4178,-71.9495,59.65,67,100,9.44
452,Gimli,CA,2021-05-31 22:17:28,50.6336,-96.9907,76.42,63,61,10.36
453,Acari,PE,2021-05-31 22:17:28,-15.4311,-74.6158,71.29,70,100,4.81
454,Ewo,CG,2021-05-31 22:17:29,-0.8725,14.8206,77.81,73,82,2.48
455,Korla,CN,2021-05-31 22:16:46,41.7597,86.1469,74.8,22,81,3.13
456,Stalskoye,RU,2021-05-31 22:17:29,43.1873,46.9672,62.15,72,63,5.57
457,Zaozhuang,CN,2021-05-31 22:17:30,34.8647,117.5542,71.85,69,100,7.14
458,Grindavik,IS,2021-05-31 22:17:28,63.8424,-22.4338,46.35,81,75,22.08
459,Roura,GF,2021-05-31 22:17:30,4.7263,-52.3274,76.96,94,0,3.27
460,Alice Springs,AU,2021-05-31 22:16:51,-23.7,133.8833,51.35,43,97,8.5
461,Rustenburg,ZA,2021-05-31 22:17:31,-25.6676,27.2421,51.31,80,30,0.51
462,Xinzhi,CN,2021-05-31 22:17:31,36.4989,111.7047,70.83,46,100,2.21
463,Koumac,NC,2021-05-31 22:17:32,-20.5667,164.2833,72.23,56,6,15.43
464,Pacific Grove,US,2021-05-31 22:17:15,36.6177,-121.9166,95.02,76,1,4.0
465,Tiarei,PF,2021-05-31 22:15:44,-17.5333,-149.3333,86.02,64,41,16.75
466,Lobito,AO,2021-05-31 22:17:33,-12.3481,13.5456,73.98,70,11,3.74
467,Umm Lajj,SA,2021-05-31 22:17:16,25.0213,37.2685,87.6,42,8,4.81
468,Ternate,ID,2021-05-31 22:16:44,0.8,127.4,82.09,78,100,9.78
469,Noumea,NC,2021-05-31 22:17:33,-22.2763,166.4572,70.0,99,100,7.31
470,Shelburne,CA,2021-05-31 22:17:34,44.0787,-80.2041,70.56,61,82,10.02
471,Forrest City,US,2021-05-31 22:17:35,35.0081,-90.7898,78.84,39,76,4.21
472,Vanimo,PG,2021-05-31 22:17:18,-2.6741,141.3028,78.48,88,100,5.68
473,Kilindoni,TZ,2021-05-31 22:17:35,-7.9139,39.6668,77.94,80,8,9.71
474,Kabanjahe,ID,2021-05-31 22:17:35,3.1001,98.4908,61.56,97,100,4.14
475,San Patricio,US,2021-05-31 22:17:36,28.017,-97.5169,88.21,61,89,14.97
476,Chiredzi,ZW,2021-05-31 22:17:36,-21.05,31.6667,57.31,90,27,2.62
477,Fergus Falls,US,2021-05-31 22:16:08,46.283,-96.0776,74.07,37,1,5.99
478,Ilo,PE,2021-05-31 22:17:37,-17.6394,-71.3375,65.08,82,100,5.48
479,Samana,DO,2021-05-31 22:17:37,19.2056,-69.3369,84.42,79,40,0.0
480,Sept-Iles,CA,2021-05-31 22:13:29,50.2001,-66.3821,46.26,89,90,5.01
481,Srandakan,ID,2021-05-31 22:17:38,-7.9386,110.2506,56.73,89,47,3.62
482,Maumere,ID,2021-05-31 22:17:38,-8.6199,122.2111,77.27,81,79,3.06
483,Buala,SB,2021-05-31 22:14:32,-8.145,159.5921,81.88,81,98,7.72
484,Macheng,CN,2021-05-31 22:17:39,31.1783,115.0319,72.77,81,3,3.13
485,Myaundzha,RU,2021-05-31 22:17:39,63.0494,147.1858,42.21,79,100,4.32
486,Tawang,IN,2021-05-31 22:17:40,27.5833,91.8667,53.37,98,100,0.78
487,Nampula,MZ,2021-05-31 22:17:40,-15.1165,39.2666,69.75,88,40,4.61
488,Nizwa,OM,2021-05-31 22:17:41,22.9333,57.5333,87.8,24,99,4.12
489,Kualakapuas,ID,2021-05-31 22:17:42,-3.0091,114.3876,75.36,95,14,1.19
490,Cabo San Lucas,MX,2021-05-31 22:12:57,22.8909,-109.9124,97.52,53,1,5.75
491,Qandala,SO,2021-05-31 22:17:43,11.472,49.8728,89.91,53,89,7.67
492,Alegre,BR,2021-05-31 22:17:43,-20.7636,-41.5331,70.02,85,15,1.72
493,Namibe,AO,2021-05-31 22:15:06,-15.1961,12.1522,70.7,65,6,2.55
494,Tabuleiro Do Norte,BR,2021-05-31 22:17:44,-5.2467,-38.1306,81.54,67,58,8.23
495,Forio,IT,2021-05-31 22:17:45,40.7342,13.8646,66.42,81,9,1.99
496,Roald,NO,2021-05-31 22:17:46,62.5833,6.1333,57.16,93,100,10.36
497,Ojinaga,MX,2021-05-31 22:17:46,29.5667,-104.4167,97.75,19,1,8.05
498,Omsukchan,RU,2021-05-31 22:17:47,62.5333,155.8,39.67,59,69,8.28
499,Riberalta,BO,2021-05-31 22:17:47,-10.9833,-66.1,82.6,78,20,4.23
500,Ibitinga,BR,2021-05-31 22:17:48,-21.7578,-48.8289,69.39,89,65,6.55
501,Potsdam,DE,2021-05-31 22:17:48,52.3989,13.0657,57.02,71,38,1.99
502,Plettenberg Bay,ZA,2021-05-31 22:17:49,-34.0527,23.3716,55.13,76,22,8.79
503,Lichinga,MZ,2021-05-31 22:17:40,-13.3128,35.2406,59.09,94,40,6.91
504,Falkenberg,SE,2021-05-31 22:17:49,56.9055,12.4912,55.54,84,100,5.97
505,Domoni,KM,2021-05-31 22:17:50,-12.2569,44.5319,76.35,82,11,4.68
506,Oistins,BB,2021-05-31 22:17:50,13.0667,-59.5333,80.69,61,40,19.57
507,Rio Gallegos,AR,2021-05-31 22:16:22,-51.6226,-69.2181,33.85,86,90,9.22
508,Rampur,IN,2021-05-31 22:17:51,28.8167,79.0333,82.06,49,72,11.23
509,Kotlas,RU,2021-05-31 22:17:52,61.2611,46.6556,38.75,63,1,3.24
510,Port-Cartier,CA,2021-05-31 22:17:52,50.0334,-66.8654,45.93,94,100,4.23
511,Winnemucca,US,2021-05-31 22:17:53,40.973,-117.7357,84.25,12,1,4.83
512,Saint Anthony,US,2021-05-31 22:17:54,45.0205,-93.218,78.85,31,1,1.99
513,Beloha,MG,2021-05-31 22:16:51,-25.1667,45.05,66.0,70,80,8.03
514,Kavaratti,IN,2021-05-31 22:15:10,10.5669,72.642,83.66,74,100,19.55
515,Floro,NO,2021-05-31 22:17:55,61.5996,5.0328,57.27,93,90,2.3
516,Bonavista,CA,2021-05-31 22:17:56,48.6499,-53.1147,51.8,60,100,13.42
517,Ellensburg,US,2021-05-31 22:17:56,46.9965,-120.5479,91.27,33,1,3.0
518,Ladario,BR,2021-05-31 22:17:57,-19.0047,-57.6017,75.29,59,83,4.9
519,Northam,GB,2021-05-31 22:17:55,51.0333,-4.2167,60.1,79,99,7.94
520,Awbari,LY,2021-05-31 22:17:57,26.5921,12.7805,86.41,17,0,9.31
521,Ihosy,MG,2021-05-31 22:17:57,-22.4,46.1167,59.14,98,18,4.29
522,Biloela,AU,2021-05-31 22:17:58,-24.4167,150.5,60.46,78,3,4.59
523,Staunton,US,2021-05-31 22:17:59,38.1496,-79.0717,74.39,41,1,3.0
524,Loukhi,RU,2021-05-31 22:17:59,66.0764,33.0381,45.28,73,100,4.52
525,Waddan,LY,2021-05-31 22:17:59,29.1614,16.139,81.54,28,1,12.33
526,La Rioja,ES,2021-05-31 22:18:00,42.25,-2.5,61.05,96,97,3.4
527,Mendi,PG,2021-05-31 22:13:04,-6.1761,143.6513,57.36,94,75,0.2
528,Snasa,NO,2021-05-31 22:18:00,64.2457,12.3778,51.31,80,99,1.88
529,Egvekinot,RU,2021-05-31 22:15:54,66.3167,-179.1667,38.97,52,100,4.03
530,Beira,MZ,2021-05-31 22:15:49,-19.8436,34.8389,66.29,94,20,3.44
531,Umm Kaddadah,SD,2021-05-31 22:18:01,13.6017,26.6876,89.02,22,60,2.73
532,Tucupita,VE,2021-05-31 22:18:01,9.0622,-62.051,76.03,94,100,6.2
533,Recarei,PT,2021-05-31 22:18:02,41.1536,-8.4118,63.34,83,5,1.01
534,Hay River,CA,2021-05-31 22:18:02,60.8156,-115.7999,75.18,31,75,9.22
535,Palmas,BR,2021-05-31 22:14:12,-10.2128,-48.3603,80.47,61,0,5.75
536,Staraya Mayna,RU,2021-05-31 22:18:03,54.6,48.95,53.71,81,95,7.58
537,Rawson,AR,2021-05-31 22:17:10,-43.3002,-65.1023,48.49,93,75,9.22
538,Takoradi,GH,2021-05-31 22:15:43,4.8845,-1.7554,78.64,85,100,7.05
539,Darnah,LY,2021-05-31 22:18:04,32.767,22.6367,69.12,81,22,14.41
540,Seinajoki,FI,2021-05-31 22:18:05,62.7945,22.8282,52.38,62,75,4.41
541,Aripuana,BR,2021-05-31 22:18:05,-9.1667,-60.6333,79.65,60,6,2.19
542,Mizdah,LY,2021-05-31 22:18:06,31.4451,12.9801,72.0,44,41,12.26
543,Saquena,PE,2021-05-31 22:18:06,-4.6667,-73.5167,73.96,94,100,1.01
544,Uberlandia,BR,2021-05-31 22:18:07,-18.9186,-48.2772,69.01,77,40,5.75
545,Timra,SE,2021-05-31 22:18:07,62.487,17.3257,46.11,93,100,4.61
546,Kuytun,RU,2021-05-31 22:18:08,54.3419,101.5036,35.51,85,85,7.94
547,Xining,CN,2021-05-31 22:18:00,36.6167,101.7667,47.93,76,100,2.55
548,Manacor,ES,2021-05-31 22:18:08,39.5696,3.2096,71.38,75,100,5.35
549,Maple Creek,CA,2021-05-31 22:18:08,49.9168,-109.4848,79.29,20,58,10.36
550,Kariba,ZW,2021-05-31 22:18:09,-16.5167,28.8,61.97,46,24,4.59
551,Aklavik,CA,2021-05-31 22:12:39,68.2191,-135.0107,33.8,75,90,11.5
552,Omboue,GA,2021-05-31 22:18:10,-1.5746,9.2618,75.97,91,99,5.7
553,Uthal,PK,2021-05-31 22:18:10,25.8072,66.6219,83.88,81,50,7.54
554,Iskateley,RU,2021-05-31 22:14:55,67.6803,53.1512,39.24,96,100,17.31
